"","date","longitude","latitude","longitudeError","latitudeError","behav","instrument_name"
"6465",2013-05-10,159.125504019274,32.9164172658939,3.461397185,3.60797504,0.267455824311993,"172419_2011_1090269"
"6475",2013-05-11,158.360010145667,32.9025106945238,0.474359540000009,3.93141555,0.283636305541245,"172419_2011_1090269"
"6485",2013-05-12,157.650328730829,32.874501409082,4.19434443999999,3.82900176,0.322174754077469,"172419_2011_1090269"
"6495",2013-05-13,157.021553274593,32.8809907123795,2.81496665630616,2.45644015425957,0.371576699608943,"172419_2011_1090269"
"6505",2013-05-14,156.469228260307,32.9743891882353,3.21535002500001,3.675309095,0.431321352213282,"172419_2011_1090269"
"65112",2013-05-15,156.129211131698,33.0492684405388,3.4967613,3.637623175,0.49003373441466,"172419_2011_1090269"
"6527",2013-05-16,155.828740902439,33.0720290659369,3.14528753500001,3.09329983,0.537906756436393,"172419_2011_1090269"
"6535",2013-05-17,155.657248875546,33.1132701464088,2.81496665630616,2.45644015425957,0.575320657722785,"172419_2011_1090269"
"6545",2013-05-18,155.488224074191,33.1606443530728,2.81496665630616,2.45644015425957,0.604743955239936,"172419_2011_1090269"
"6555",2013-05-19,155.345186636565,33.1753149077363,0.215777869999997,2.37689612,0.628486640357704,"172419_2011_1090269"
"6565",2013-05-20,155.219430003437,33.2039104625865,0.232946769999998,2.39645602,0.645953420659245,"172419_2011_1090269"
"6575",2013-05-21,155.107737651773,33.2000917503942,4.401525745,2.4442602,0.658023029279887,"172419_2011_1090269"
"6585",2013-05-22,155.003059086128,33.2002558914282,4.403889865,2.49344368,0.664075843826454,"172419_2011_1090269"
"6595",2013-05-23,154.91064452449,33.1860287279144,4.452164545,2.430164685,0.662888004200644,"172419_2011_1090269"
"6604",2013-05-24,154.811958011508,33.1640044016929,4.42258168000001,2.27930761,0.655666174282597,"172419_2011_1090269"
"66112",2013-05-25,154.694635639378,33.1358514003466,4.44741494,2.63938611,0.642847419300991,"172419_2011_1090269"
"6627",2013-05-26,154.547962143996,33.1244510138194,4.417835595,2.990563855,0.625084833506501,"172419_2011_1090269"
"6635",2013-05-27,154.378188417448,33.0986991171656,4.336273285,2.675706475,0.602133787929637,"172419_2011_1090269"
"6645",2013-05-28,154.130356454322,33.1001047183562,4.31608629500001,2.69912828,0.576161123017969,"172419_2011_1090269"
"6655",2013-05-29,153.862565800612,33.1248285970043,4.363656045,2.66371303,0.548166874109468,"172419_2011_1090269"
"6665",2013-05-30,153.560718959424,33.1986369425576,4.93191835,2.62044084,0.522715217618472,"172419_2011_1090269"
"6675",2013-05-31,153.212558434087,33.2091788622876,2.81496665630616,2.45644015425957,0.501163109658769,"172419_2011_1090269"
"6685",2013-06-01,152.834262738317,33.1607259661255,4.58090084000001,2.599226875,0.480818527785794,"172419_2011_1090269"
"6695",2013-06-02,152.441573617579,33.1532940464697,5.1544131,2.79364804,0.460567806739905,"172419_2011_1090269"
"6704",2013-06-03,152.017574251954,33.1333704758552,4.56999836999999,2.9943753,0.439773518638745,"172419_2011_1090269"
"67112",2013-06-04,151.558927977872,33.1296880729027,4.45931818,2.99811191,0.418510616974751,"172419_2011_1090269"
"6727",2013-06-05,151.063832601522,33.1133769612881,4.594455345,3.52939397,0.39849163892854,"172419_2011_1090269"
"6735",2013-06-06,150.532734732431,33.0971026835421,2.81496665630616,2.45644015425957,0.38258622897651,"172419_2011_1090269"
"6745",2013-06-07,149.971685784545,33.0948676047713,4.46432301499999,3.90908689,0.372942342609923,"172419_2011_1090269"
"6755",2013-06-08,149.501096210145,33.1389169804863,4.656104055,4.29617916,0.367636933668681,"172419_2011_1090269"
"6765",2013-06-09,149.071552870919,33.2098938634732,4.84789836500001,4.767146365,0.360482197659042,"172419_2011_1090269"
"6775",2013-06-10,148.632143379984,33.2862505513779,4.95240468500001,4.730006045,0.347611306003358,"172419_2011_1090269"
"6785",2013-06-11,148.175613603359,33.3874188450083,4.13712297500001,4.76223865,0.329963629815927,"172419_2011_1090269"
"6795",2013-06-12,147.702673290423,33.5268783050471,3.57424480500001,4.63192016,0.309791548347984,"172419_2011_1090269"
"6804",2013-06-13,147.012232897805,33.7023707787984,2.81496665630616,2.45644015425957,0.300458575248366,"172419_2011_1090269"
"68112",2013-06-14,146.390327952033,33.8834477194149,2.81496665630616,2.45644015425957,0.308880487682198,"172419_2011_1090269"
"6826",2013-06-15,145.808333283168,34.0473032325554,2.81496665630616,2.45644015425957,0.333966096758461,"172419_2011_1090269"
"6834",2013-06-16,145.278544837198,34.2150077389357,2.81496665630616,2.45644015425957,0.372310943542018,"172419_2011_1090269"
"6844",2013-06-17,144.788722616565,34.3691399848765,2.81496665630616,2.45644015425957,0.416998040042898,"172419_2011_1090269"
"6853",2013-06-18,144.299691876494,34.5587693483495,2.81496665630616,2.45644015425957,0.482067419506674,"172419_2011_1090269"
"6863",2013-06-19,144.091849639801,34.7058793571859,2.81496665630616,2.45644015425957,0.567571593557862,"172419_2011_1090269"
"6873",2013-06-20,143.993022242734,34.8043689214323,2.81496665630616,2.45644015425957,0.643884079564486,"172419_2011_1090269"
"6883",2013-06-21,143.89351404514,34.9155198282582,2.81496665630616,2.45644015425957,0.69356288114752,"172419_2011_1090269"
